# Time, Roll, Pitch, Yaw, X, Y, Z, T1, T2, T3, T4, Wind X, Wind Y, PID Roll, PID Pitch, PID Yaw, PID X, PID Y, PID Z, Set Roll, Set Pitch, Set Yaw, Set X, Set Y, Set Z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999509500026702469e+00,6.463337107274853555e-01,1.141252490594063668e-01,5.287383511111483081e-01,9.588945004761969537e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.000000000000000021e-02,6.381878537609642077e-01,4.822221640308885782e-01,-4.910417201970365166e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999933557510376048e+00,4.704122620569064495e-01,7.035878157860532556e-02,5.564422056105567949e-01,9.759871712272096822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.000000000000000042e-02,1.819958349347852167e+00,1.622006934587631566e+00,-1.558068006313588234e-03,1.090346433538233775e-05,-1.443332345336801951e-05,1.000067223899758950e+01,2.093865401355869404e-01,2.764672404688332807e-02,6.115766125138711873e-01,9.903279851659414490e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.999999999999999889e-02,4.012686235914991073e+00,4.148364655860363293e+00,3.511921317816849020e-02,5.432215338947333637e-05,-6.536921249070891090e-05,1.000298327407806731e+01,1.074246661968472766e-01,9.963611486014989360e-03,6.742397460294724532e-01,9.950817623200058915e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.000000000000000083e-02,7.032393666415418743e+00,8.358167632752367737e+00,1.630163249700742889e-01,1.892750846288254925e-04,-2.088322748406387414e-04,1.000671997076570818e+01,7.553309631132099078e-02,3.403223869259147660e-03,7.369950618500537010e-01,9.969086324313259917e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.000000000000000278e-02,1.066612245008706772e+01,1.456044325448966248e+01,4.740206032004687930e-01,5.205955755870619525e-04,-5.270490822642946889e-04,1.001173652137229020e+01,6.226610046046909125e-02,1.104147267567080022e-03,7.916899987176440057e-01,9.979552537682083724e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.999999999999999778e-02,1.481740809581559404e+01,2.291230204070454590e+01,1.093982407404217261e+00,1.220436394857347430e-03,-1.135339289533073698e-03,1.001798468134379760e+01,5.326695540924607924e-02,3.324698792511410293e-04,8.352598500994459219e-01,9.987393981651530028e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
7.000000000000000666e-02,1.948325492147586857e+01,3.349232456903401101e+01,2.192204444518597306e+00,2.533837179226334016e-03,-2.175056533419715381e-03,1.002541493177740684e+01,4.187615085673537102e-02,8.866787232322425780e-05,8.675266261327522210e-01,9.993638984281493221e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
8.000000000000000167e-02,2.476818667794040607e+01,4.633549714099255112e+01,4.005325313818038246e+00,4.770543330654541427e-03,-3.800635591345815321e-03,1.003390372541264597e+01,3.307886794532287345e-02,3.514464912523555898e-05,9.724909273777325724e-01,9.987727988852933558e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
8.999999999999999667e-02,3.092962905927724648e+01,6.148589117798386638e+01,6.931297705679334342e+00,8.314466154762542582e-03,-6.185463776470013705e-03,1.004324741886197003e+01,8.870164071254743252e-03,7.992362450301763142e-05,9.967310478732904766e-01,9.991111307300754030e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
