# Time, Roll, Pitch, Yaw, X, Y, Z, T1, T2, T3, T4, Wind X, Wind Y, PID Roll, PID Pitch, PID Yaw, PID X, PID Y, PID Z, Set Roll, Set Pitch, Set Yaw, Set X, Set Y, Set Z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.904999732971191502e-04,1.001485533960787960e-02,3.472792043509560778e-02,9.779319284279677227e-01,4.401723283369831513e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.000000000000000021e-02,-6.357097779120390868e-01,6.480301111300594830e-01,-4.374775275256698182e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.048174738883972622e-04,6.364170800517404691e-03,2.458396841287894402e-02,9.859503009416242802e-01,2.936514410408598563e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.000000000000000042e-02,-1.918449747540269534e+00,1.948297922981429897e+00,-1.398896727696465059e-01,7.400869995667730735e-06,7.249535855655096919e-06,-1.446302280493049798e-03,2.762511947801197815e-03,1.230130080790261052e-02,9.947165562843959252e-01,1.306761948942663717e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.999999999999999889e-02,-4.496541220325595667e+00,4.552979104066348093e+00,-3.486061412435513263e-01,3.657576994306037952e-05,3.584715570141960291e-05,-1.763552262802564261e-03,1.831309997153653113e-02,3.780718550704866704e-02,9.941357908093627627e-01,4.211494181629257122e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.000000000000000083e-02,-8.373538645701103178e+00,8.454348854145685266e+00,-7.057085471029350687e-01,1.275052425179422854e-04,1.248900285214820023e-04,-1.729486943123708601e-03,1.658035960615447946e-01,1.777285392070180881e-01,9.881855034111809433e-01,2.114930402894623918e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.000000000000000278e-02,-1.345084633569931576e+01,1.356844044605902333e+01,-1.252031005163287025e+00,3.822194770570515711e-04,3.739997904613337801e-04,-1.094013783114546534e-03,6.305488001645207508e-01,5.076856671242577779e-01,9.775472260102125999e-01,5.814510397029756250e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.999999999999999778e-02,-1.938274855671511432e+01,1.959254835130551697e+01,-1.986096549097070119e+00,1.084408359020637251e-03,1.059935965723686263e-03,8.327129510982886600e-04,8.115417593373405181e-01,6.812091388536669623e-01,9.724221379214602612e-01,7.254654992096826183e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
7.000000000000000666e-02,-2.595482298087588191e+01,2.629529536077186336e+01,-2.906654484016529594e+00,2.581961603491545604e-03,2.524144305080449485e-03,4.494505883819032918e-03,8.702531772917673214e-01,7.501384690411753153e-01,9.705753524014824052e-01,7.789977585390942538e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
8.000000000000000167e-02,-3.280219604374149611e+01,3.333406971644257766e+01,-3.975825379407530669e+00,5.357246249362348015e-03,5.250071911279930240e-03,1.046689785429611927e-02,8.990218751879911485e-01,7.883532580947419932e-01,9.685464651137564163e-01,8.092999034845722583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
8.999999999999999667e-02,-3.980984465909917702e+01,4.053853783549224232e+01,-5.163063767901384438e+00,9.865185728470841214e-03,9.716650384123302897e-03,1.875142923717205284e-02,9.197026290293554007e-01,8.201823766704797736e-01,9.645512778887362915e-01,8.354597318547283269e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.000000000000000056e-01,-4.693874258374688679e+01,4.783705401376544586e+01,-6.451873317162691635e+00,1.648535282807948171e-02,1.637265723957084113e-02,2.904438183158471534e-02,9.338896577655581011e-01,8.445939508330048140e-01,9.594045980655867556e-01,8.560483662714435393e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.100000000000000006e-01,-5.416450570549613985e+01,5.518892979461401183e+01,-7.828765271585687024e+00,2.549884707828422442e-02,2.563276091202333282e-02,4.090672402455967915e-02,9.361462559538931139e-01,8.473154189185543306e-01,9.592347098141322803e-01,8.583748886808612033e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
