# Time, Roll, Pitch, Yaw, X, Y, Z, T1, T2, T3, T4, Wind X, Wind Y, PID Roll, PID Pitch, PID Yaw, PID X, PID Y, PID Z, Set Roll, Set Pitch, Set Yaw, Set X, Set Y, Set Z
4.000000000000000083e-02,-5.508907033589202085e-01,-5.532392093607407801e-01,-1.210048551855370524e+00,-1.465727774362904869e-05,1.483681939543293053e-05,1.000647321584687077e+01,9.999988569008269046e-01,1.318073569026571024e-01,9.999778435729430592e-01,8.039277299569830585e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.000000000000000278e-02,-9.628740308793005687e-01,-9.689658075836113937e-01,-1.948309007865450138e+00,-4.028317731627256617e-05,4.112603132841941082e-05,1.001195984820129503e+01,9.999989966872654401e-01,1.681669189841230871e-01,9.999758574890527107e-01,5.551705056932893390e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.999999999999999778e-02,-1.552388354104571766e+00,-1.566087427068097782e+00,-2.863792827664671137e+00,-9.435048691709289805e-05,9.739769826243906961e-05,1.001913438445496851e+01,9.999991258083701373e-01,2.126840856670522417e-01,9.999738158744745364e-01,3.752450654732268458e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
7.000000000000000666e-02,-2.367136100981402702e+00,-2.394747711935932166e+00,-3.950497846370975452e+00,-1.968718755862770321e-04,2.060548506661034787e-04,1.002804212233315795e+01,9.999992445716865408e-01,2.659283510513640869e-01,9.999717582078615496e-01,2.474744729080630742e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
8.000000000000000167e-02,-3.465024898760539429e+00,-3.516017685419114525e+00,-5.199613628027786483e+00,-3.764727273718509928e-04,4.006771969215893858e-04,1.003873735666722844e+01,9.999993529641649781e-01,3.276744458226685253e-01,9.999697367548182614e-01,1.588218352605262607e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
8.999999999999999667e-02,-4.914804415699044249e+00,-5.002368961883489007e+00,-6.598214750075143797e+00,-6.726568742426966736e-04,7.302405600554831653e-04,1.005128289535443287e+01,9.999994507381791964e-01,3.965208775744707426e-01,9.999678163754712745e-01,9.902018371601085982e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.000000000000000056e-01,-6.795884012865532675e+00,-6.936975431169757123e+00,-8.127509297224815299e+00,-1.138312122104652609e-03,1.264657223906491632e-03,1.006574781244225392e+01,9.999995703292267057e-01,4.410252973171421842e-01,9.999717830539588403e-01,5.697250663504551197e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.100000000000000006e-01,-9.177691680144622666e+00,-9.392652747348856579e+00,-9.764282445142214328e+00,-1.840294040089103609e-03,2.099294341511630420e-03,1.008218494141373078e+01,9.999997031684206839e-01,4.388276276278477717e-01,9.999818223065146672e-01,2.955438975570382816e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.199999999999999956e-01,-1.210407076287335215e+01,-1.241621063648006462e+01,-1.148371880753877505e+01,-2.857578241741742017e-03,3.357598122839888267e-03,1.010061226114715183e+01,9.999997958870160408e-01,4.323786346531734992e-01,9.999885325483566234e-01,1.527208139935562026e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.300000000000000044e-01,-1.560176179676654229e+01,-1.603524663924231675e+01,-1.325727575473796449e+01,-4.280206366677887647e-03,5.196508962983860044e-03,1.012101406613948207e+01,9.999998582895898158e-01,4.255632441242573893e-01,9.999927029422788216e-01,8.025164311650085159e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
