# Time, Roll, Pitch, Yaw, X, Y, Z, T1, T2, T3, T4, Wind X, Wind Y, PID Roll, PID Pitch, PID Yaw, PID X, PID Y, PID Z, Set Roll, Set Pitch, Set Yaw, Set X, Set Y, Set Z
2.099999999999999922e-01,3.879834616374565712e+02,-1.715731543241264205e+02,-1.596830606110289068e+02,-4.280575053072582098e-02,-9.640089581438129884e-02,9.958101401208288905e+00,1.000000000000000000e+00,1.446172473447495224e-11,6.537906451322685657e-57,5.065349003898421554e-34,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.200000000000000011e-01,4.279493837883117067e+02,-1.815236802218918228e+02,-1.770873046740709071e+02,-4.279195136407353689e-02,-1.077426329721122983e-01,9.947709860742254051e+00,1.000000000000000000e+00,2.850341272538054910e-12,6.206401695454332138e-61,1.795605715805171996e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.300000000000000100e-01,4.692813452900160769e+02,-1.923393898290232755e+02,-1.939355696923573760e+02,-4.259934090812622642e-02,-1.184847379323539368e-01,9.935516106046707208e+00,1.000000000000000000e+00,4.202240724879192038e-13,7.621389004458242864e-65,2.313588293463000012e-39,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.399999999999999911e-01,5.120206602380375216e+02,-2.034537418230711410e+02,-2.098018383217914788e+02,-4.224782140203051789e-02,-1.283617860487716589e-01,9.921996995003315334e+00,1.000000000000000000e+00,5.251573059773620762e-14,1.073234899109665057e-67,3.520252279244369163e-42,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.500000000000000000e-01,5.562196392915893739e+02,-2.141642494264913239e+02,-2.247423645553455174e+02,-4.159561030452303687e-02,-1.375153559806380488e-01,9.907768672981859481e+00,1.000000000000000000e+00,9.166849933489756031e-15,9.007302715161029061e-69,4.020303040088789763e-44,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.600000000000000089e-01,6.017212939188131031e+02,-2.239870528207528082e+02,-2.393381029697781344e+02,-4.064203319775768625e-02,-1.464681933801058877e-01,9.893257523902608597e+00,1.000000000000000000e+00,1.157051935671454681e-14,8.948284756342480207e-68,5.989760319378631180e-43,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.700000000000000178e-01,6.480800706706712617e+02,-2.329298486996957251e+02,-2.544843886561506565e+02,-3.972068356215715385e-02,-1.557333526470702778e-01,9.878484765214476937e+00,1.000000000000000000e+00,4.281212717766045457e-14,2.404805962118783278e-65,2.004411699059455985e-40,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.800000000000000266e-01,6.947933910557032959e+02,-2.415008787693336387e+02,-2.709314032144041562e+02,-3.929673764529616198e-02,-1.653695447602989699e-01,9.863110646291518790e+00,1.000000000000000000e+00,1.613078097872656701e-13,5.618500374546576253e-63,2.485959293765226583e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.899999999999999800e-01,7.418072972189283973e+02,-2.504206020662005301e+02,-2.887224421067421076e+02,-3.949944149015614109e-02,-1.749620952459858547e-01,9.846698751686886908e+00,1.000000000000000000e+00,2.024637443628205160e-13,8.025480876935419671e-63,3.993700610426914481e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
2.999999999999999889e-01,7.901510343745244427e+02,-2.601896859188160533e+02,-3.066660789021290725e+02,-3.992065134906995494e-02,-1.841211876915293533e-01,9.828994478487176778e+00,1.000000000000000000e+00,2.244719721603255157e-14,2.146516153084844652e-67,3.309120505885519403e-41,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.099999999999999978e-01,8.430828014238486503e+02,-2.707591689860126962e+02,-3.213537121091848690e+02,-4.000350740126409899e-02,-1.929623685636986385e-01,9.810003227795016656e+00,1.000000000000000000e+00,5.365826331639206101e-18,3.789728424045814438e-81,3.240328109461995533e-52,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.200000000000000067e-01,8.582086813738901583e+02,-2.815241728685298881e+02,-3.751268158501055154e+02,-3.963036536025708184e-02,-2.019823207645792817e-01,9.789831999663286766e+00,9.999999999999993339e-01,9.999963718497171250e-01,1.611353570601028893e-32,9.999999998748387853e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.300000000000000155e-01,8.760191557483390170e+02,-2.920067258283031038e+02,-4.275349003585898799e+02,-4.030919108635740156e-02,-2.120343741189017195e-01,9.768364327764032851e+00,1.000000000000000000e+00,9.999378777240975902e-01,7.669330784843387563e-66,9.999999999999891198e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.400000000000000244e-01,8.544299709322677927e+02,-3.015006730959618721e+02,-5.207334340126731149e+02,-4.223853546221186667e-02,-2.215318898193421315e-01,9.745269204348256054e+00,1.000000000000000000e+00,9.999467725803675711e-01,4.577129207732468224e-69,9.999999999999960032e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.500000000000000333e-01,8.309960094026032493e+02,-3.101024186937335116e+02,-6.172943397188158769e+02,-4.520161860771347573e-02,-2.302449869606321142e-01,9.720227979034998356e+00,1.000000000000000000e+00,9.999445453984249221e-01,1.262001610111465690e-69,9.999999999999957812e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.599999999999999867e-01,8.073572302668225120e+02,-3.179251787035183270e+02,-7.156796293699037506e+02,-4.765520342005671872e-02,-2.378977819168527352e-01,9.693131074833031491e+00,1.000000000000000000e+00,9.999460644196866976e-01,1.720134434282224059e-70,9.999999999999971134e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.699999999999999956e-01,7.836211415387327861e+02,-3.253967335861347578e+02,-8.159250604143835517e+02,-4.929527743727534633e-02,-2.457806556116539920e-01,9.664431525004257395e+00,1.000000000000000000e+00,9.999494076554998889e-01,8.159522057201244574e-71,9.999999999999975575e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.800000000000000044e-01,7.600607035606184354e+02,-3.330133422666410752e+02,-9.178540960110848346e+02,-5.083431879201011361e-02,-2.540769645727381509e-01,9.635003920272648514e+00,1.000000000000000000e+00,9.999540477529508253e-01,2.637240609736062656e-70,9.999999999999977796e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
3.900000000000000133e-01,7.370320482100753452e+02,-3.412470791384509425e+02,-1.021110151110918764e+03,-5.242435242683056440e-02,-2.628882934481667766e-01,9.605938262424716712e+00,1.000000000000000000e+00,9.999576212543104248e-01,7.359855561568060895e-69,9.999999999999973355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.000000000000000222e-01,7.148843013478128796e+02,-3.504666710966052960e+02,-1.125218510349172220e+03,-5.496599370871181611e-02,-2.717870929169465266e-01,9.578274866598086135e+00,1.000000000000000000e+00,9.999589535513470073e-01,1.441424772864995807e-66,9.999999999999960032e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.100000000000000311e-01,6.938823039770684318e+02,-3.608809399414947165e+02,-1.229655923918286135e+03,-5.742095140020311850e-02,-2.794393994633154743e-01,9.552750961063919632e+00,1.000000000000000000e+00,9.999580771836270587e-01,1.349522706333897836e-63,9.999999999999917843e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.199999999999999845e-01,6.741511760259091943e+02,-3.725175627969656489e+02,-1.333914717785100038e+03,-5.866859597943370475e-02,-2.875812590336587760e-01,9.529626949256021717e+00,1.000000000000000000e+00,9.999579928615894842e-01,7.266075263082070684e-61,9.999999999999613642e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.299999999999999933e-01,6.556512987769020810e+02,-3.852377471697021747e+02,-1.437543255580907044e+03,-6.079390608081448877e-02,-2.964696149126598290e-01,9.508638627548181788e+00,1.000000000000000000e+00,9.999586701119251853e-01,1.234204604784315872e-58,9.999999999996018740e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.400000000000000022e-01,6.381810291505204304e+02,-3.987758450785405557e+02,-1.540152765316127443e+03,-6.289810114893949755e-02,-3.043834173165393953e-01,9.489086817119572359e+00,1.000000000000000000e+00,9.999551609464251145e-01,2.733586869637493660e-56,9.999999999964601649e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.500000000000000111e-01,6.213912565998058426e+02,-4.127880551084071499e+02,-1.641389860735455613e+03,-6.436021690988562305e-02,-3.131046067361520358e-01,9.470036988701435732e+00,1.000000000000000000e+00,9.999442308132454604e-01,6.529840171482032154e-54,9.999999999775335269e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.600000000000000200e-01,6.047823409574400557e+02,-4.268971214734395403e+02,-1.740870874033921382e+03,-6.712477602482849748e-02,-3.217966276804316572e-01,9.450570615985949274e+00,1.000000000000000000e+00,9.999221090328234141e-01,1.407652392296361049e-51,9.999999999005593221e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.700000000000000289e-01,5.876088263432056920e+02,-4.407268810230539771e+02,-1.838024562726066051e+03,-6.911197885987460654e-02,-3.291502780079106349e-01,9.430017798710252919e+00,1.000000000000000000e+00,9.998739307461450565e-01,3.134318665152965393e-49,9.999999997007136265e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.799999999999999822e-01,5.681071607305445923e+02,-4.539272490596868579e+02,-1.931268305493165144e+03,-7.014768234460573570e-02,-3.378262120174018168e-01,9.408110560087269647e+00,1.000000000000000000e+00,9.997033822637453326e-01,1.184437800868890369e-46,9.999999995869730540e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
4.899999999999999911e-01,5.525053265418546289e+02,-4.661941448704604909e+02,-2.026976171558516853e+03,-7.268663073586617562e-02,-3.468237629106799003e-01,9.385022133143174017e+00,1.000000000000000000e+00,9.996978212320873913e-01,6.941762210978759485e-45,9.999999975911151306e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.000000000000000000e-01,5.357619984716005774e+02,-4.773208463310494949e+02,-2.120192624739037910e+03,-7.488591143465275768e-02,-3.544909419411320650e-01,9.361259483064936049e+00,1.000000000000000000e+00,9.998160549486614368e-01,1.318864591288823190e-43,9.999999655918764274e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.100000000000000089e-01,5.240890507493884343e+02,-4.871824641188915166e+02,-2.217138533262541841e+03,-7.614467945532248094e-02,-3.630237025391046535e-01,9.337487263745513744e+00,1.000000000000000000e+00,9.974815258217977210e-01,1.136218137831317195e-41,9.999827131830534288e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.200000000000000178e-01,5.137769261201348172e+02,-4.957634616534523957e+02,-2.314054333221599791e+03,-7.855206043891746481e-02,-3.720328237952145733e-01,9.314333343637155593e+00,1.000000000000000000e+00,9.536207387889402698e-01,1.449257611045658398e-39,9.884939097791055618e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.300000000000000266e-01,5.043116635266699177e+02,-5.031326849773314507e+02,-2.410307370046559299e+03,-8.098489249179562088e-02,-3.798577409954064232e-01,9.292238453160289069e+00,1.000000000000000000e+00,5.551052049082692008e-01,2.292644228843601715e-37,1.332917413610006929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.400000000000000355e-01,4.951913546721210082e+02,-5.091043736743772001e+02,-2.505511661787574667e+03,-8.266394256755360548e-02,-3.884754612172046651e-01,9.270937078052313041e+00,1.000000000000000000e+00,8.554465580650509604e-02,2.195811620901594531e-35,7.647020763374280487e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.500000000000000444e-01,4.867645822396548283e+02,-5.139805953378478307e+02,-2.599710022813065279e+03,-8.537409677113075301e-02,-3.972674312295790267e-01,9.250249901164350419e+00,1.000000000000000000e+00,9.032568264657243537e-03,1.237968403228628161e-33,8.952343616077403207e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.600000000000000533e-01,4.787272909311235480e+02,-5.176435787144961296e+02,-2.692671328627015100e+03,-8.814543740531496918e-02,-4.056209852085764789e-01,9.229606612461877191e+00,1.000000000000000000e+00,7.717950788508513372e-04,2.437109779756617585e-32,7.888297145998058658e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.700000000000000622e-01,4.714450104665983758e+02,-5.204040708217046358e+02,-2.784473898847586497e+03,-9.074098542115154042e-02,-4.138464946021513380e-01,9.208673696410549780e+00,1.000000000000000000e+00,6.273026135088372848e-05,3.408834522801278743e-31,6.375552471353734026e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
