# Time, Roll, Pitch, Yaw, X, Y, Z, T1, T2, T3, T4, Wind X, Wind Y, PID Roll, PID Pitch, PID Yaw, PID X, PID Y, PID Z, Set Roll, Set Pitch, Set Yaw, Set X, Set Y, Set Z
4.899999999999999911e-01,-6.373667341598568328e+02,-1.074727909369083591e+03,-3.937319990246759858e+02,-3.428547520213471311e-01,2.009520940440881476e-01,9.324061803738779020e+00,2.909851770643463019e-07,3.988299353068702202e-01,1.340279027010761631e-18,2.733190880442323150e-157,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.000000000000000000e-01,-6.617527215559731530e+02,-1.098322286301858867e+03,-4.092679845624954851e+02,-3.544985560515187539e-01,2.055178670686708953e-01,9.287032885986770125e+00,3.565851034683464496e-07,4.204485764804969383e-01,2.777935325805817676e-19,3.371694937266660661e-160,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.100000000000000089e-01,-6.867532464836851887e+02,-1.122025331716070923e+03,-4.253409076201319294e+02,-3.664498797522600659e-01,2.097536522423814886e-01,9.249093388303927910e+00,2.192953694287989891e-07,4.579772901712234612e-01,9.737599111726941241e-20,3.236285891581578054e-163,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.200000000000000178e-01,-7.122124890012757987e+02,-1.146047396677153301e+03,-4.418741087783398029e+02,-3.787455191216533290e-01,2.138623849352055406e-01,9.210382542809975703e+00,8.027171436284018221e-08,5.054774954066811876e-01,4.985477970487060654e-20,1.965569378979460541e-166,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.300000000000000266e-01,-7.381627709876826202e+02,-1.170568803225177817e+03,-4.586983648745655842e+02,-3.913216598232839294e-01,2.181353855329339342e-01,9.170949051893691362e+00,3.195612835148571776e-08,5.507877449342014620e-01,2.107627246962600663e-20,8.322426737186468949e-170,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.400000000000000355e-01,-7.506437483688182510e+02,-1.195695078022465623e+03,-4.897274626469674104e+02,-4.039517433680696601e-01,2.227956404783587863e-01,9.130709140017227554e+00,1.569442311372842474e-26,9.744630214130802770e-01,7.274972329984550744e-04,4.206885524607290536e-179,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.500000000000000444e-01,-7.632908241814864141e+02,-1.221688435783980594e+03,-5.216611398759590656e+02,-4.161237039111079783e-01,2.278978904486938795e-01,9.089387942542133558e+00,7.857011440204579867e-39,9.997889766554625135e-01,9.999836318551316161e-01,2.175615876360664634e-197,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.600000000000000533e-01,-7.636245525056033330e+02,-1.248020498561407294e+03,-5.676002019103118528e+02,-4.273351309473044646e-01,2.326711724075169463e-01,9.046368661568479297e+00,2.290805774012051075e-40,9.998690520748370059e-01,9.999586117778088701e-01,5.547803734060002095e-203,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.700000000000000622e-01,-7.651633585704448706e+02,-1.274884194922259212e+03,-6.143912771144817953e+02,-4.382387200038198594e-01,2.367581074275989517e-01,9.001255955760749217e+00,8.669983147315849246e-41,9.998688106006083931e-01,9.995179012167236809e-01,4.165387338233215689e-207,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
5.799999999999999600e-01,-7.693543118689051425e+02,-1.301747955850542439e+03,-6.611824138862692735e+02,-4.492516569027691919e-01,2.401885386677142242e-01,8.953596887286808581e+00,2.196576787070942232e-40,9.998426061534186893e-01,9.952797991136864697e-01,1.878691895610330132e-210,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
